ts_code,csname,extname,cname,index_code,index_name,setup_date,list_date,list_status,exchange,mgr_name,custod_name,mgt_fee,etf_type
560390.OF,易方达恒生A股电网设备ETF,易方达恒生A股电网设备ETF,易方达恒生A股电网设备交易型开放式指数证券投资基金,HSCAUPG.HI,恒生A股电网设备指数,,,P,SH,易方达基金,中国农业银行股份有限公司,,纯境内
560390.SH,易方达恒生A股电网设备ETF,电网设备ETF易方达,易方达恒生A股电网设备交易型开放式指数证券投资基金,HSCAUPG.HI,恒生A股电网设备指数,20260213,2026-03-04,L,SH,易方达基金,中国农业银行股份有限公司,0.15,纯境内
560400.SH,华泰柏瑞中证全指证券公司ETF,证券ETF华泰柏瑞,华泰柏瑞中证全指证券公司交易型开放式指数证券投资基金,399975.SZ,中证全指证券公司指数,20260309,2026-03-19,L,SH,华泰柏瑞基金,平安银行股份有限公司,0.5,纯境内
560410.SH,鹏华中证电池主题ETF,鹏华中证电池主题ETF,鹏华中证电池主题交易型开放式指数证券投资基金,931719.CSI,中证电池主题指数,,,P,SH,鹏华基金,华泰证券股份有限公司,,纯境内
560500.OF,鹏扬中证500质量成长ETF,鹏扬中证500质量成长ETF,鹏扬中证500质量成长交易型开放式指数证券投资基金,930939.CSI,中证500质量成长指数,20210804,2021-09-01,L,SH,鹏扬基金,兴业银行股份有限公司,,纯境内
560500.SH,鹏扬中证500质量成长ETF,500质量成长ETF鹏扬,鹏扬中证500质量成长交易型开放式指数证券投资基金,930939.CSI,中证500质量成长指数,20210804,2021-09-01,L,SH,鹏扬基金,兴业银行股份有限公司,0.45,纯境内
560510.OF,中证A500,中证A500,泰康中证A500交易型开放式指数证券投资基金,000510.SH,中证A500指数,20240927,2024-10-15,L,SH,泰康基金,招商银行股份有限公司,,纯境内
560510.SH,中证A500,中证A500ETF泰康,泰康中证A500交易型开放式指数证券投资基金,000510.SH,中证A500指数,20240927,2024-10-15,L,SH,泰康基金,招商银行股份有限公司,0.15,纯境内
560520.OF,大成中证红利低波动100ETF,大成中证红利低波动100ETF,大成中证红利低波动100交易型开放式指数证券投资基金,930955.CSI,中证红利低波动100指数,20240408,2024-04-18,L,SH,大成基金,中信建投证券股份有限公司,,纯境内
560520.SH,大成中证红利低波动100ETF,红利低波100ETF大成,大成中证红利低波动100交易型开放式指数证券投资基金,930955.CSI,中证红利低波动100指数,20240408,2024-04-18,L,SH,大成基金,中信建投证券股份有限公司,0.5,纯境内
560530.OF,摩根中证A500ETF,摩根中证A500ETF,摩根中证A500交易型开放式指数证券投资基金,000510.SH,中证A500指数,20240924,2024-10-15,L,SH,摩根基金,平安银行股份有限公司,,纯境内
560530.SH,摩根中证A500ETF,中证A500ETF摩根,摩根中证A500交易型开放式指数证券投资基金,000510.SH,中证A500指数,20240924,2024-10-15,L,SH,摩根基金,平安银行股份有限公司,0.15,纯境内
560550.OF,广发中证上海环交所碳中和ETF,广发中证上海环交所碳中和ETF,广发中证上海环交所碳中和交易型开放式指数证券投资基金,931755.CSI,中证上海环交所碳中和指数,20220711,2022-07-19,L,SH,广发基金,招商银行股份有限公司,,纯境内
560550.SH,广发中证上海环交所碳中和ETF,碳中和ETF广发,广发中证上海环交所碳中和交易型开放式指数证券投资基金,931755.CSI,中证上海环交所碳中和指数,20220711,2022-07-19,L,SH,广发基金,招商银行股份有限公司,0.5,纯境内
560560.OF,碳中和TK,碳中和TK,泰康中证内地低碳经济主题交易型开放式指数证券投资基金,000977.CSI,中证内地低碳经济主题指数,20210827,2021-09-13,L,SH,泰康基金,广发证券股份有限公司,,纯境内
560560.SH,碳中和TK,碳中和ETF泰康,泰康中证内地低碳经济主题交易型开放式指数证券投资基金,000977.CSI,中证内地低碳经济主题指数,20210827,2021-09-13,L,SH,泰康基金,广发证券股份有限公司,0.5,纯境内
560570.OF,国联安中证A500红利低波ETF,国联安中证A500红利低波ETF,国联安中证A500红利低波动交易型开放式指数证券投资基金,932422.CSI,中证A500红利低波动指数,20250910,2025-09-18,L,SH,国联安基金,招商证券股份有限公司,,纯境内
560570.SH,国联安中证A500红利低波ETF,A500红利ETF国联安,国联安中证A500红利低波动交易型开放式指数证券投资基金,932422.CSI,中证A500红利低波动指数,20250910,2025-09-18,L,SH,国联安基金,招商证券股份有限公司,0.35,纯境内
560580.OF,南方中证全指电力公用事业ETF,南方中证全指电力公用事业ETF,南方中证全指电力公用事业交易型开放式指数证券投资基金,H30199.CSI,中证全指电力公用事业指数,20230427,2023-05-12,L,SH,南方基金,中国邮政储蓄银行股份有限公司,,纯境内
560580.SH,南方中证全指电力公用事业ETF,电力ETF南方,南方中证全指电力公用事业交易型开放式指数证券投资基金,H30199.CSI,中证全指电力公用事业指数,20230427,2023-05-12,L,SH,南方基金,中国邮政储蓄银行股份有限公司,0.5,纯境内
560590.OF,1000ETF增强,1000ETF增强,鹏华中证1000增强策略交易型开放式指数证券投资基金,000852.SH,中证1000指数,20230901,2023-09-25,L,SH,鹏华基金,招商银行股份有限公司,,纯境内
560590.SH,1000ETF增强,中证1000增强ETF鹏华,鹏华中证1000增强策略交易型开放式指数证券投资基金,000852.SH,中证1000指数,20230901,2023-09-25,L,SH,鹏华基金,招商银行股份有限公司,0.8,纯境内
560600.OF,方正富邦中证医药及医疗器械创新ETF,方正富邦中证医药及医疗器械创新ETF,方正富邦中证医药及医疗器械创新交易型开放式指数证券投资基金,931484.CSI,中证医药及医疗器械创新指数,20220303,2022-03-15,D,SH,方正富邦基金,平安银行股份有限公司,,纯境内
560600.SH,方正富邦中证医药及医疗器械创新ETF,方正富邦中证医药及医疗器械创新ETF,方正富邦中证医药及医疗器械创新交易型开放式指数证券投资基金,931484.CSI,中证医药及医疗器械创新指数,20220303,2022-03-15,D,SH,方正富邦基金,平安银行股份有限公司,0.5,纯境内
560610.OF,招商中证A500ETF,招商中证A500ETF,招商中证A500交易型开放式指数证券投资基金,000510.SH,中证A500指数,20240926,2024-10-15,L,SH,招商基金,中国工商银行股份有限公司,,纯境内
560610.SH,招商中证A500ETF,A500ETF招商,招商中证A500交易型开放式指数证券投资基金,000510.SH,中证A500指数,20240926,2024-10-15,L,SH,招商基金,中国工商银行股份有限公司,0.15,纯境内
560620.OF,万家中证全指公用事业ETF,万家中证全指公用事业ETF,万家中证全指公用事业交易型开放式指数证券投资基金,000995.CSI,中证全指公用事业指数,20240911,2024-10-09,L,SH,万家基金,中国建设银行股份有限公司,,纯境内
560620.SH,万家中证全指公用事业ETF,公用事业ETF万家,万家中证全指公用事业交易型开放式指数证券投资基金,000995.CSI,中证全指公用事业指数,20240911,2024-10-09,L,SH,万家基金,中国建设银行股份有限公司,0.5,纯境内
560630.OF,万家中证机器人ETF,万家中证机器人ETF,万家中证机器人交易型开放式指数证券投资基金,H30590.CSI,中证机器人指数,20250319,2025-04-01,L,SH,万家基金,广发证券股份有限公司,,纯境内
560630.SH,万家中证机器人ETF,机器人ETF万家,万家中证机器人交易型开放式指数证券投资基金,H30590.CSI,中证机器人指数,20250319,2025-04-01,L,SH,万家基金,广发证券股份有限公司,0.5,纯境内
560650.OF,核心50ETF,核心50ETF,民生加银中证企业核心竞争力50交易型开放式指数证券投资基金,931526.CSI,中证企业核心竞争力50指数,20220613,2022-06-27,L,SH,民生加银基金,交通银行股份有限公司,,纯境内
560650.SH,核心50ETF,核心50ETF民生加银,民生加银中证企业核心竞争力50交易型开放式指数证券投资基金,931526.CSI,中证企业核心竞争力50指数,20220613,2022-06-27,L,SH,民生加银基金,交通银行股份有限公司,0.5,纯境内
560660.OF,新华中证云计算50ETF,新华中证云计算50ETF,新华中证云计算50交易型开放式指数证券投资基金,931469.CSI,中证云计算50指数,20210805,2021-08-25,L,SH,新华基金,招商证券股份有限公司,,纯境内
560660.SH,新华中证云计算50ETF,云计算50ETF新华,新华中证云计算50交易型开放式指数证券投资基金,931469.CSI,中证云计算50指数,20210805,2021-08-25,L,SH,新华基金,招商证券股份有限公司,0.5,纯境内
560680.OF,广发中证主要消费ETF,广发中证主要消费ETF,广发中证主要消费交易型开放式指数证券投资基金,000932.SH,中证主要消费指数,20221019,2022-10-31,L,SH,广发基金,华泰证券股份有限公司,,纯境内
560680.SH,广发中证主要消费ETF,消费ETF广发,广发中证主要消费交易型开放式指数证券投资基金,000932.SH,中证主要消费指数,20221019,2022-10-31,L,SH,广发基金,华泰证券股份有限公司,0.5,纯境内
560690.OF,电信ETF基金,电信ETF基金,鹏华中证电信主题交易型开放式指数证券投资基金,931235.CSI,中证电信主题指数,20240401,2024-04-22,L,SH,鹏华基金,华泰证券股份有限公司,,纯境内
560690.SH,电信ETF基金,电信ETF鹏华,鹏华中证电信主题交易型开放式指数证券投资基金,931235.CSI,中证电信主题指数,20240401,2024-04-22,L,SH,鹏华基金,华泰证券股份有限公司,0.5,纯境内
560700.OF,广发中证国新央企股东回报ETF,广发中证国新央企股东回报ETF,广发中证国新央企股东回报交易型开放式指数证券投资基金,932039.CSI,中证国新央企股东回报指数,20230524,2023-06-06,L,SH,广发基金,中国工商银行股份有限公司,,纯境内
560700.SH,广发中证国新央企股东回报ETF,央企红利ETF广发,广发中证国新央企股东回报交易型开放式指数证券投资基金,932039.CSI,中证国新央企股东回报指数,20230524,2023-06-06,L,SH,广发基金,中国工商银行股份有限公司,0.5,纯境内
560710.OF,富国中证智选船舶产业ETF,富国中证智选船舶产业ETF,富国中证智选船舶产业交易型开放式指数证券投资基金,932420.CSI,中证智选船舶产业指数,20260128,2026-02-06,L,SH,富国基金,兴业银行股份有限公司,,纯境内
560710.SH,富国中证智选船舶产业ETF,船舶ETF富国,富国中证智选船舶产业交易型开放式指数证券投资基金,932420.CSI,中证智选船舶产业指数,20260128,2026-02-06,L,SH,富国基金,兴业银行股份有限公司,0.5,纯境内
560750.OF,申万菱信中证A500ETF,申万菱信中证A500ETF,申万菱信中证A500交易型开放式指数证券投资基金,000510.SH,中证A500指数,20250122,2025-02-07,L,SH,申万菱信基金,中国农业银行股份有限公司,,纯境内
560750.SH,申万菱信中证A500ETF,A500ETF申万菱信,申万菱信中证A500交易型开放式指数证券投资基金,000510.SH,中证A500指数,20250122,2025-02-07,L,SH,申万菱信基金,中国农业银行股份有限公司,0.15,纯境内
560770.OF,招商中证机器人ETF,招商中证机器人ETF,招商中证机器人交易型开放式指数证券投资基金,H30590.CSI,中证机器人指数,20250821,2025-09-01,L,SH,招商基金,中国工商银行股份有限公司,,纯境内
560770.SH,招商中证机器人ETF,机器人ETF招商,招商中证机器人交易型开放式指数证券投资基金,H30590.CSI,中证机器人指数,20250821,2025-09-01,L,SH,招商基金,中国工商银行股份有限公司,0.5,纯境内
560780.OF,广发中证半导体材料设备ETF,广发中证半导体材料设备ETF,广发中证半导体材料设备主题交易型开放式指数证券投资基金,931743.CSI,中证半导体材料设备主题指数,20231201,2023-12-12,L,SH,广发基金,招商银行股份有限公司,,纯境内
560780.SH,广发中证半导体材料设备ETF,半导体设备ETF广发,广发中证半导体材料设备主题交易型开放式指数证券投资基金,931743.CSI,中证半导体材料设备主题指数,20231201,2023-12-12,L,SH,广发基金,招商银行股份有限公司,0.5,纯境内
560800.OF,鹏扬中证数字经济主题ETF,鹏扬中证数字经济主题ETF,鹏扬中证数字经济主题交易型开放式指数证券投资基金,931582.CSI,中证数字经济主题指数,20211222,2022-01-07,L,SH,鹏扬基金,招商银行股份有限公司,,纯境内
560800.SH,鹏扬中证数字经济主题ETF,数字经济ETF鹏扬,鹏扬中证数字经济主题交易型开放式指数证券投资基金,931582.CSI,中证数字经济主题指数,20211222,2022-01-07,L,SH,鹏扬基金,招商银行股份有限公司,0.5,纯境内
560810.OF,融通中证诚通央企ESGETF,融通中证诚通央企ESGETF,融通中证诚通央企ESG交易型开放式指数证券投资基金,931243.CSI,中证诚通央企ESG指数,20241125,2024-12-09,L,SH,融通基金,中国建设银行股份有限公司,,纯境内
560810.SH,融通中证诚通央企ESGETF,央企ESGETF融通,融通中证诚通央企ESG交易型开放式指数证券投资基金,931243.CSI,中证诚通央企ESG指数,20241125,2024-12-09,L,SH,融通基金,中国建设银行股份有限公司,0.3,纯境内
560820.OF,新华中证A50ETF,新华中证A50ETF,新华中证A50交易型开放式指数证券投资基金,930050.CSI,中证A50指数,20250328,2025-04-18,L,SH,新华基金,中国建设银行股份有限公司,,纯境内
560820.SH,新华中证A50ETF,中证A50ETF新华,新华中证A50交易型开放式指数证券投资基金,930050.CSI,中证A50指数,20250328,2025-04-18,L,SH,新华基金,中国建设银行股份有限公司,0.15,纯境内
560850.OF,汇添富中证信息技术应用创新产业ETF,汇添富中证信息技术应用创新产业ETF,汇添富中证信息技术应用创新产业交易型开放式指数证券投资基金,931247.CSI,中证信息技术应用创新产业指数,20240401,2024-04-15,L,SH,汇添富基金,中国工商银行股份有限公司,,纯境内
560850.SH,汇添富中证信息技术应用创新产业ETF,信创ETF汇添富,汇添富中证信息技术应用创新产业交易型开放式指数证券投资基金,931247.CSI,中证信息技术应用创新产业指数,20240401,2024-04-15,L,SH,汇添富基金,中国工商银行股份有限公司,0.5,纯境内
